LON,LAT,FAC_NAME1,GRADE,addresses,ZIP2,CITY_NAME,ACPTBL_POC_SW,SSA_CNTY_CD,CRTFCTN_DT,ELGBLTY_SW,FAC_NAME,INTRMDRY_CARR_CD,MDCD_VNDR_NUM,ORGNL_PRTCPTN_DT,PRVDR_NUM,RGN_CD,SKLTN_REC_SW,STATE_CD,SSA_STATE_CD,STATE_RGN_CD,ST_ADR,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,GNRL_CNTL_TYPE_CD,ZIP_CD,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,Geography,Civilian noninstitutionalized population,Insured Estimate,Insured %,Privately Insured Estimate,Privately Insured Percent,Public or subsidized Coveraged,"
Public coverage 
 Percent",No health insurance coverage Estimate,No health insurance coverage Percent,Summary Level,County,Place,Geography.1,Total Civilian Noninstitutionalized Population,Avg orMedian age in years,Total Households Estimate,Prop Family households,Prop Nonfamily households,Average household size,Average family size,Gps living with gcs under 18 years,Prop  Gps caring for gc over 18,Number of Veterans,Veterans as Prop of population,Unemployed veterans Prop of labour force,Hispani or Latino,Hispanicor Latino Prop,White,White Prop,Black Estimate,Black Prop,Native American/Alaskan,Native American or Alaskan Prop,Asian,Asian Prop,Native Hawaiian/Pacific Islander,Native Hawaiian or Pacific Islander Prop,"Other Race Only, Not Hispanic or Latino","Other Race Only, Not Hispanic/Latino Prop","Two or more races alone, Not Hispanic or Latino Estimate","Two or more races alone, Not Hispanic or Latino Prop",Prop Native Born,Prop Foreign born,Prop of Foreign Born who are Naturalized U.S. citizen,Pop 5 years +,Pop 5 years + foreign language at home,Pop 5 years + with poor English
-118.1288114,33.9192416,"KAISER PERMANENTE FOUNDATION HOSPITAL,  DOWNEY MEDICAL CENTER",a,"9333 E. IMPERIAL HIGHWAY
                DOWNEY, CA 90242-2812",902422812,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO COUNTY,3239196,2989604,92.3,2212713,68.3,1092039,33.7,249592,7.7,50,73,,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.2944131,34.098423,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,b,"4867 SUNSET BOULEVARD
                LOS ANGELES, CA 90027-5969",900275969,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO COUNTY,3239196,2989604,92.3,2212713,68.3,1092039,33.7,249592,7.7,50,73,,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.4300562,34.2187902,KAISER PERMANENTE PANORAMA CITY MEDICAL CENTER,a,"13652 CANTARA STREET
                PANORAMA CITY, CA 91402-5497",914025497,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO COUNTY,3239196,2989604,92.3,2212713,68.3,1092039,33.7,249592,7.7,50,73,,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.2957229,33.7887411,KAISER PERMANENTE FOUNDATION HOSPITAL SOUTH BAY,a,"25825 VERMONT AVENUE
                HARBOR CITY, CA 90710-3599",907103599,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO COUNTY,3239196,2989604,92.3,2212713,68.3,1092039,33.7,249592,7.7,50,73,,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.5897384,34.1709939,KAISER PERMANENTE WOODLAND HILLS MEDICAL CENTER,b,"5601 DE SOTO AVENUE
                WOODLAND HILLS, CA 91365-6701",913656701,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO COUNTY,3239196,2989604,92.3,2212713,68.3,1092039,33.7,249592,7.7,50,73,,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-117.186026,33.897404,KAISER PERMANENTE MORENO VALLEY MEDICAL CENTER,a,"27300 IRIS AVENUE
                MORENO VALLEY, CA 92555-4800",925554800,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-117.431968,34.072245,KAISER PERMANENTE FONTANA MEDICAL CENTER,a,"9961 SIERRA AVENUE
                FONTANA, CA 92335-6720",923356720,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-117.4691755,33.9047622,KAISER PERMANENTE RIVERSIDE MEDICAL CENTER,a,"10800 MAGNOLIA AVENUE
                RIVERSIDE, CA 92505-3000",925053000,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-117.0951878,32.7913395,KAISER PERMANENTE SAN DIEGO MEDICAL CENTER,a,"4647 ZION AVENUE
                SAN DIEGO, CA 92120-2507",921202507,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-117.608757,34.032459,KAISER PERMANENTE ONTARIO MEDICAL CENTER,a,"2295 S VINEYARD AVE
                ONTARIO, CA 91761",91761,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.1288114,33.9192416,"KAISER PERMANENTE FOUNDATION HOSPITAL,  DOWNEY MEDICAL CENTER",a,"9333 E. IMPERIAL HIGHWAY
                DOWNEY, CA 90242-2812",902422812,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.2944131,34.098423,KAISER PERMANENTE LOS ANGELES MEDICAL CENTER,b,"4867 SUNSET BOULEVARD
                LOS ANGELES, CA 90027-5969",900275969,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.4300562,34.2187902,KAISER PERMANENTE PANORAMA CITY MEDICAL CENTER,a,"13652 CANTARA STREET
                PANORAMA CITY, CA 91402-5497",914025497,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.2957229,33.7887411,KAISER PERMANENTE FOUNDATION HOSPITAL SOUTH BAY,a,"25825 VERMONT AVENUE
                HARBOR CITY, CA 90710-3599",907103599,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-118.5897384,34.1709939,KAISER PERMANENTE WOODLAND HILLS MEDICAL CENTER,b,"5601 DE SOTO AVENUE
                WOODLAND HILLS, CA 91365-6701",913656701,SAN DIEGO,N,470,19940707,N,KAISER PERMANENTE,,,19940707,05D0888497,9,Y,CA,5,LAB,4405 VANDEVER AVENUE,16,19951019,2,92120,6,73,U,41740,SAN DIEGO CITY,1383566,1276584,92.3,958627,69.3,438662,31.7,106982,7.7,160,73,66000,SAN DIEGO CITY,1383566,34.5,504208,60.2,39.8,2.74,3.4,31480,28.3,82562,7.5,5.7,429174,30.2,604167,42.6,82710,5.8,4009,0.3,237487,16.7,5949,0.4,5107,0.4,50885,3.6,74.1,25.9,55.4,1334830,40.6,14
-121.286652,38.121858,ADVENTIST HEALTH LODI MEMORIAL,b,"975 S. FAIRMONT AVENUE
                LODI, CA 95240-5179",952405179,LODI,N,490,19940504,N,ADVENTIST HEALTH LODI MEMORIAL,,,19940504,05D0885857,9,Y,CA,5,M1,2415 W VINE ST STE 103,0,20190916,2,95242,6,77,U,44700,LODI CITY,65388,59956,91.7,35459,54.2,30889,47.2,5432,8.3,160,77,42202,LODI CITY,65388,32.4,22454,70.3,29.7,2.9,3.56,N,N,2889,6.3,3.6,22455,34.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,82.5,17.5,47.2,59628,33.3,13.1
-122.701141,38.4437611,SANTA ROSA MEMORIAL HOSPITAL,c,"1165 MONTGOMERY DRIVE
                SANTA ROSA, CA 95405-4897",954054897,SANTA ROSA,N,590,19940810,N,SANTA ROSA MEMORIAL HOSPITAL,,,19940810,05D0890023,9,Y,CA,5,LAB,1287 FULTON ROAD,8,20020809,4,95401,6,97,U,42220,SANTA ROSA CITY,173666,160637,92.5,119624,68.9,65140,37.5,13029,7.5,160,97,70098,SANTA ROSA CITY,173666,38.5,64155,61.2,38.8,2.68,3.39,N,N,8516,6.2,2.5,56953,32.5,93399,53.3,5359,3.1,1967,1.1,9162,5.2,1585,0.9,1559,0.9,5285,3,78.8,21.2,38.4,164871,31.5,14.5
-118.2569119,34.1281181,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,c,"1420 S. CENTRAL AVENUE
                GLENDALE, CA 91204-2508",912042508,CHICO,N,30,19950303,N,HEALTH CENTER,,,19950303,05D0898483,9,Y,CA,5,LAB,2850 SIERRA SUNRISE TERRACE,0,20190302,2,95928,6,7,U,17020,CHICO CITY,92796,87146,93.9,60718,65.4,38277,41.2,5650,6.1,160,7,13014,CHICO CITY,92796,30.8,37547,53,47,2.39,2.96,N,N,5795,7.6,3.7,18152,19.5,64425,69.1,2499,2.7,557,0.6,5036,5.4,0,0,0,0,2628,2.8,92.2,7.8,47,87893,16.2,5
-118.4796069,34.0307388,PROVIDENCE SAINT JOHN'S HEALTH CENTER,b,"2121 SANTA MONICA BOULEVARD
                SANTA MONICA, CA 90404-2303",904042303,CHICO,N,30,19950303,N,HEALTH CENTER,,,19950303,05D0898483,9,Y,CA,5,LAB,2850 SIERRA SUNRISE TERRACE,0,20190302,2,95928,6,7,U,17020,CHICO CITY,92796,87146,93.9,60718,65.4,38277,41.2,5650,6.1,160,7,13014,CHICO CITY,92796,30.8,37547,53,47,2.39,2.96,N,N,5795,7.6,3.7,18152,19.5,64425,69.1,2499,2.7,557,0.6,5036,5.4,0,0,0,0,2628,2.8,92.2,7.8,47,87893,16.2,5
-117.1960044,33.9121777,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,c,"26520 CACTUS AVENUE
                MORENO VALLEY, CA 92555-3911",925553911,MORENO VALLEY,N,430,19950310,N,RIVERSIDE UNIVERSITY HEALTH SYSTEM,,,19950310,05D0898775,9,Y,CA,5,M1,26520 CACTUS AVE,0,20200711,6,92555,6,65,U,40140,MORENO VALLEY CITY,206570,187367,90.7,107527,52.1,91471,44.3,19203,9.3,160,65,49270,MORENO VALLEY CITY,206570,30.5,48908,83.8,16.2,4.22,4.56,N,N,6710,4.5,1.8,128912,62.2,27586,13.3,32932,15.9,998,0.5,12510,6,1180,0.6,224,0.1,2869,1.4,75.5,24.5,50,192423,51.3,19.1
-122.257304,37.855928,SUTTER EAST BAY HOSPITALS DBA ALTA BATES SUMMIT MEDICAL CENTER ALTA BATES CAMPUS,d,"2450 ASHBY AVENUE
                BERKELEY, CA 94705",94705,RICHMOND,N,60,19960404,N,EAST BAY HOSPITAL,,,19960404,05D0913598,9,Y,CA,5,LAB,820 23RD STREET,1,19970715,4,94804,6,13,U,36084,RICHMOND CITY,109042,94932,87.1,62222,57.1,44138,40.5,14110,12.9,160,13,60620,RICHMOND CITY,109042,35.1,37029,67.6,32.4,2.94,3.46,N,N,3610,4.2,4.3,52425,47.6,18753,17,19542,17.8,273,0.2,13931,12.7,149,0.1,686,0.6,4278,3.9,65,35,40.6,103539,54.5,23
-120.6658831,35.2922246,SIERRA VISTA REGIONAL MEDICAL CENTER,a,"1010 MURRAY AVENUE
                SAN LUIS OBISPO, CA 93405-8800",934058800,SAN LUIS OBISPO,N,500,19961017,N,SIERRA VISTA REGIONAL MEDICAL CENTER,,,19961017,05D0921025,9,Y,CA,5,LAB,1010 MURRAY AVENUE,0,20200512,4,93405,6,79,U,42020,SAN LUIS OBISPO COUNTY,276654,259949,94,200191,72.4,103869,37.5,16705,6,50,79,,SAN LUIS OBISPO COUNTY,276654,39.6,104544,61.8,38.2,2.55,3.07,N,N,17797,7.7,2.4,64128,22.6,194713,68.7,4419,1.6,1809,0.6,10108,3.6,254,0.1,121,0,7853,2.8,90.2,9.8,53.9,270314,17.6,5.4
-122.431254,37.790998,CALIFORNIA PACIFIC MEDICAL CENTER - PACIFIC CAMPUS,c,"2333 BUCHANAN STREET
                SAN FRANCISCO, CA 94115",94115,MILPITAS,Y,530,20010103,Y,PACIFIC MEDICAL CENTER,,,19960709,05D0917032,9,N,CA,5,M2,1189 E CALAVERAS BLVD,0,20190401,4,95035,6,85,U,41940,MILPITAS CITY,76213,75070,98.5,60985,80,18055,23.7,1143,1.5,160,85,47766,MILPITAS CITY,76213,34.9,22128,84.3,15.7,3.44,3.73,N,N,1618,2.8,7.9,11846,15.2,8848,11.3,4616,5.9,16,0,48195,61.7,535,0.7,0,0,4052,5.2,50.5,49.5,61.9,72569,68.1,24.1
-122.420695,37.7477035,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,d,"3555 CESAR CHAVEZ STREET
                SAN FRANCISCO, CA 94110-4490",941104490,MILPITAS,Y,530,20010103,Y,PACIFIC MEDICAL CENTER,,,19960709,05D0917032,9,N,CA,5,M2,1189 E CALAVERAS BLVD,0,20190401,4,95035,6,85,U,41940,MILPITAS CITY,76213,75070,98.5,60985,80,18055,23.7,1143,1.5,160,85,47766,MILPITAS CITY,76213,34.9,22128,84.3,15.7,3.44,3.73,N,N,1618,2.8,7.9,11846,15.2,8848,11.3,4616,5.9,16,0,48195,61.7,535,0.7,0,0,4052,5.2,50.5,49.5,61.9,72569,68.1,24.1
-122.4358011,37.7690501,CALIFORNIA PACIFIC MEDICAL CENTER - DAVIES CAMPUS,c,"CASTRO STREET AND DUBOCE STREET
                SAN FRANCISCO, CA 94114",94114,MILPITAS,Y,530,20010103,Y,PACIFIC MEDICAL CENTER,,,19960709,05D0917032,9,N,CA,5,M2,1189 E CALAVERAS BLVD,0,20190401,4,95035,6,85,U,41940,MILPITAS CITY,76213,75070,98.5,60985,80,18055,23.7,1143,1.5,160,85,47766,MILPITAS CITY,76213,34.9,22128,84.3,15.7,3.44,3.73,N,N,1618,2.8,7.9,11846,15.2,8848,11.3,4616,5.9,16,0,48195,61.7,535,0.7,0,0,4052,5.2,50.5,49.5,61.9,72569,68.1,24.1
-122.4563573,37.7864431,CALIFORNIA PACIFIC MEDICAL CENTER - CALIFORNIA CAMPUS,c,"3700 CALIFORNIA STREET
                SAN FRANCISCO, CA 94118",94118,MILPITAS,Y,530,20010103,Y,PACIFIC MEDICAL CENTER,,,19960709,05D0917032,9,N,CA,5,M2,1189 E CALAVERAS BLVD,0,20190401,4,95035,6,85,U,41940,MILPITAS CITY,76213,75070,98.5,60985,80,18055,23.7,1143,1.5,160,85,47766,MILPITAS CITY,76213,34.9,22128,84.3,15.7,3.44,3.73,N,N,1618,2.8,7.9,11846,15.2,8848,11.3,4616,5.9,16,0,48195,61.7,535,0.7,0,0,4052,5.2,50.5,49.5,61.9,72569,68.1,24.1
-121.969376,37.263022,EL CAMINO HOSPITAL LOS GATOS,c,"815 POLLARD ROAD
                LOS GATOS, CA 95032",95032,MOUNTAIN VIEW,N,530,19960321,N,EL CAMINO HOSPITAL,,,19960321,05D0913149,9,Y,CA,5,LAB,2400 GRANT ROAD PARK PAVILION,12,20000322,2,94039,6,85,U,41940,MOUNTAIN VIEW CITY,81307,75077,92.3,65143,80.1,14907,18.3,6230,7.7,160,85,49670,MOUNTAIN VIEW CITY,81307,34.5,33177,53.6,46.4,2.45,3.19,N,N,1745,2.6,0,15096,18.5,32445,39.8,678,0.8,0,0,30209,37.1,0,0,237,0.3,2778,3.4,52,48,34.9,76395,53,16.7
-122.080472,37.3693389,EL CAMINO HOSPITAL,b,"2500 GRANT ROAD
                MOUNTAIN VIEW, CA 94040",94040,MOUNTAIN VIEW,N,530,19960321,N,EL CAMINO HOSPITAL,,,19960321,05D0913149,9,Y,CA,5,LAB,2400 GRANT ROAD PARK PAVILION,12,20000322,2,94039,6,85,U,41940,MOUNTAIN VIEW CITY,81307,75077,92.3,65143,80.1,14907,18.3,6230,7.7,160,85,49670,MOUNTAIN VIEW CITY,81307,34.5,33177,53.6,46.4,2.45,3.19,N,N,1745,2.6,0,15096,18.5,32445,39.8,678,0.8,0,0,30209,37.1,0,0,237,0.3,2778,3.4,52,48,34.9,76395,53,16.7
-121.9131591,36.5788637,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,a,"23625 HOLMAN HIGHWAY
                MONTEREY, CA 93940",93940,MONTEREY,N,370,19970808,N,COMMUNITY HOSPITAL OF THE MONTEREY,,,19970808,05D0931967,9,Y,CA,5,M2,"576 HARTNELL, HARTNELL PROFESSIONAL",1,20150226,3,93940,6,53,U,41500,MONTEREY COUNTY,421669,379928,90.1,240295,57,174741,41.4,41741,9.9,50,53,,MONTEREY COUNTY,421669,34.3,125518,73.5,26.5,3.35,3.89,16437,12,15770,5,2.5,257466,58.8,130362,29.8,10551,2.4,582,0.1,23741,5.4,1678,0.4,190,0,13337,3,69.6,30.4,25.9,406545,55.2,28.2
-119.7233601,34.4299066,SANTA BARBARA COTTAGE HOSPITAL,c,"400 W. PUEBLO STREET
                SANTA BARBARA, CA 93105-4311",931054311,SANTA BARBARA,N,520,19970306,N,SANTA BARBARA COTTAGE HOSPITAL,,,19970306,05D0925787,9,Y,CA,5,M1,400 W PUEBLO STREET,1,20130816,2,93102,6,83,U,42200,SANTA BARBARA COUNTY,441604,400393,90.7,278693,63.1,170319,38.6,41211,9.3,50,83,,SANTA BARBARA COUNTY,441604,33.8,147466,62.5,37.5,2.9,3.49,11002,37.5,21571,6.2,1.2,204559,45.6,197611,44.1,7136,1.6,1264,0.3,23819,5.3,262,0.1,1219,0.3,12280,2.7,77.5,22.5,35.1,420088,40.4,16.7
-119.7233601,34.4299066,SANTA BARBARA COTTAGE HOSPITAL,c,"400 W. PUEBLO STREET
                SANTA BARBARA, CA 93105-4311",931054311,SANTA BARBARA,N,520,19970306,N,SANTA BARBARA COTTAGE HOSPITAL,,,19970306,05D0925787,9,Y,CA,5,M1,400 W PUEBLO STREET,1,20130816,2,93102,6,83,U,42200,SANTA BARBARA CITY,91712,85219,92.9,66227,72.2,30243,33,6493,7.1,160,83,69070,SANTA BARBARA COUNTY,441604,33.8,147466,62.5,37.5,2.9,3.49,11002,37.5,21571,6.2,1.2,204559,45.6,197611,44.1,7136,1.6,1264,0.3,23819,5.3,262,0.1,1219,0.3,12280,2.7,77.5,22.5,35.1,420088,40.4,16.7
-119.7233601,34.4299066,SANTA BARBARA COTTAGE HOSPITAL,c,"400 W. PUEBLO STREET
                SANTA BARBARA, CA 93105-4311",931054311,SANTA BARBARA,N,520,19970306,N,SANTA BARBARA COTTAGE HOSPITAL,,,19970306,05D0925787,9,Y,CA,5,M1,400 W PUEBLO STREET,1,20130816,2,93102,6,83,U,42200,SANTA BARBARA COUNTY,441604,400393,90.7,278693,63.1,170319,38.6,41211,9.3,50,83,,SANTA BARBARA CITY,91712,39.1,40145,45.2,54.8,2.26,2.97,N,N,3742,4.7,0,29422,31.9,55103,59.8,2055,2.2,166,0.2,3347,3.6,0,0,113,0.1,1893,2.1,81.5,18.5,42.1,89841,30.7,12.3
-119.7233601,34.4299066,SANTA BARBARA COTTAGE HOSPITAL,c,"400 W. PUEBLO STREET
                SANTA BARBARA, CA 93105-4311",931054311,SANTA BARBARA,N,520,19970306,N,SANTA BARBARA COTTAGE HOSPITAL,,,19970306,05D0925787,9,Y,CA,5,M1,400 W PUEBLO STREET,1,20130816,2,93102,6,83,U,42200,SANTA BARBARA CITY,91712,85219,92.9,66227,72.2,30243,33,6493,7.1,160,83,69070,SANTA BARBARA CITY,91712,39.1,40145,45.2,54.8,2.26,2.97,N,N,3742,4.7,0,29422,31.9,55103,59.8,2055,2.2,166,0.2,3347,3.6,0,0,113,0.1,1893,2.1,81.5,18.5,42.1,89841,30.7,12.3
-121.9328811,37.3128688,SANTA CLARA VALLEY MEDICAL CENTER,d,"751 S. BASCOM AVENUE
                SAN JOSE, CA 95128-2604",951282604,SAN JOSE,N,530,19970612,N,SANTA CLARA VALLEY MEDICAL CENTER,,,19970612,05D0929398,9,Y,CA,5,M2,750 S BASCOM AVE,0,20190611,6,95128,6,85,U,41940,SAN JOSE CITY,1031513,982229,95.2,751317,72.8,312089,30.3,49284,4.8,160,85,68000,SAN JOSE CITY,1031513,36.8,321913,73.2,26.8,3.17,3.62,37817,13.2,26206,3.2,3.5,332603,32.1,267315,25.8,28126,2.7,1957,0.2,366134,35.4,4232,0.4,2869,0.3,32117,3.1,59.7,40.3,57.4,970923,57.5,24.8
-117.7743829,33.6578508,"KAISER FOUNDATION HOSPITAL, ORANGE COUNTY-IRVINE",a,"6650 ALTON PARKWAY
                IRVINE, CA 92618",92618,FONTANA,N,460,19971007,N,KAISER FOUNDATION HOSPITAL,,,19971007,05D0934496,9,Y,CA,5,M1,"17284 SLOVER AVE, STE 105",0,20191006,2,92337,6,71,U,40140,FONTANA CITY,211368,190613,90.2,119385,56.5,78947,37.4,20755,9.8,160,71,24680,FONTANA CITY,211368,29.3,52767,87.3,12.7,4,4.25,8913,20.4,4298,2.9,6.2,144376,68.2,31497,14.9,19507,9.2,335,0.2,9581,4.5,155,0.1,1061,0.5,5308,2.5,77.8,22.2,46.3,196622,54.1,16.1
-117.8446219,33.852103,"KAISER FOUNDATION HOSPITAL, ORANGE COUNTY - ANAHEIM",a,"3430 E. LAPALMA AVE
                ANAHEIM, CA 92806",92806,FONTANA,N,460,19971007,N,KAISER FOUNDATION HOSPITAL,,,19971007,05D0934496,9,Y,CA,5,M1,"17284 SLOVER AVE, STE 105",0,20191006,2,92337,6,71,U,40140,FONTANA CITY,211368,190613,90.2,119385,56.5,78947,37.4,20755,9.8,160,71,24680,FONTANA CITY,211368,29.3,52767,87.3,12.7,4,4.25,8913,20.4,4298,2.9,6.2,144376,68.2,31497,14.9,19507,9.2,335,0.2,9581,4.5,155,0.1,1061,0.5,5308,2.5,77.8,22.2,46.3,196622,54.1,16.1
