Unnamed: 0,lons,lats,names,grade,addresses,ZIP2,PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CITY_NAME,ACPTBL_POC_SW,CMPLNC_STUS_CD,SSA_CNTY_CD,CROSS_REF_PROVIDER_NUMBER,CRTFCTN_DT,ELGBLTY_SW,FAC_NAME,INTRMDRY_CARR_CD,MDCD_VNDR_NUM,ORGNL_PRTCPTN_DT,CHOW_PRIOR_DT,INTRMDRY_CARR_PRIOR_CD,PRVDR_NUM,RGN_CD,SKLTN_REC_SW,STATE_CD,SSA_STATE_CD,STATE_RGN_CD,ST_ADR,PGM_TRMNTN_CD,TRMNTN_EXPRTN_DT,CRTFCTN_ACTN_TYPE_CD,GNRL_CNTL_TYPE_CD,ZIP_CD,FIPS_STATE_CD,FIPS_CNTY_CD,CBSA_URBN_RRL_IND,CBSA_CD,AFFILIATED_PROVIDER_NUMBER_1,AFFILIATED_PROVIDER_NUMBER_2,AFFILIATED_PROVIDER_NUMBER_3,AFFILIATED_PROVIDER_NUMBER_4,AFFILIATED_PROVIDER_NUMBER_5,AFFILIATED_PROVIDER_NUMBER_6,Geography,Civilian noninstitutionalized population,Insured Estimate,Insured %,Privately Insured Estimate,Privately Insured Percent,Public or subsidized Coveraged,"
Public coverage 
 Percent",No health insurance coverage Estimate,No health insurance coverage Percent,Summary Level,County,Place,Geography.1,Total Civilian Noninstitutionalized Population,Avg orMedian age in years,Total Households Estimate,Prop Family households,Prop Nonfamily households,Average household size,Average family size,Gps living with gcs under 18 years,Prop  Gps caring for gc over 18,Number of Veterans,Veterans as Prop of population,Unemployed veterans Prop of labour force,Hispani or Latino,Hispanicor Latino Prop,White,White Prop,Black Estimate,Black Prop,Native American/Alaskan,Native American or Alaskan Prop,Asian,Asian Prop,Native Hawaiian/Pacific Islander,Native Hawaiian or Pacific Islander Prop,"Other Race Only, Not Hispanic or Latino","Other Race Only, Not Hispanic/Latino Prop","Two or more races alone, Not Hispanic or Latino Estimate","Two or more races alone, Not Hispanic or Latino Prop",Prop Native Born,Prop Foreign born,Prop of Foreign Born who are Naturalized U.S. citizen,Pop 5 years +,Pop 5 years + foreign language at home,Pop 5 years + with poor English
98,-118.1866967,33.8079754,LONG BEACH MEMORIAL MEDICAL CENTER,b,"2801 ATLANTIC AVE.
                LONG BEACH, CA 90806-1737",908061737,1,22,TORRANCE,N,NULL,200,NULL,20060621,N,LONG BEACH MEMORIAL,NULL,NULL,20060621,NULL,NULL,05D1055555,9,Y,CA,5,M1,3640 LOMITA BLVD STE 102,0,20200620,NULL,2,90505,6,37,U,31084,NULL,NULL,NULL,NULL,NULL,NULL,TORRANCE CITY,145886,138810,95.1,112136,76.9,41272,28.3,7076,4.9,160,37,80000,TORRANCE CITY,145886,42.9,54327,70.9,29.1,2.67,3.22,N,N,5967,5.1,4.5,27310,18.6,50503,34.4,3762,2.6,282,0.2,56533,38.5,648,0.4,173,0.1,7534,5.1,67.1,32.9,54.9,137195,42.7,21
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,LOS ANGELES COUNTY,10096702,9191163,91,5925851,58.7,3942307,39,905539,9,50,37,NULL,LOS ANGELES COUNTY,10096702,36.6,3311231,66.4,33.6,3.02,3.71,319944,19.3,264635,3.3,6.5,4939605,48.6,2644767,26,794235,7.8,23470,0.2,1482797,14.6,24573,0.2,29496,0.3,224564,2.2,65.7,34.3,52.4,9545528,56.9,23.5
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,EAST LOS ANGELES CDP,125389,113872,90.8,47339,37.8,71896,57.3,11517,9.2,160,37,20802,LOS ANGELES COUNTY,10096702,36.6,3311231,66.4,33.6,3.02,3.71,319944,19.3,264635,3.3,6.5,4939605,48.6,2644767,26,794235,7.8,23470,0.2,1482797,14.6,24573,0.2,29496,0.3,224564,2.2,65.7,34.3,52.4,9545528,56.9,23.5
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,LOS ANGELES CITY,3974895,3558326,89.5,2189601,55.1,1615106,40.6,416569,10.5,160,37,44000,LOS ANGELES COUNTY,10096702,36.6,3311231,66.4,33.6,3.02,3.71,319944,19.3,264635,3.3,6.5,4939605,48.6,2644767,26,794235,7.8,23470,0.2,1482797,14.6,24573,0.2,29496,0.3,224564,2.2,65.7,34.3,52.4,9545528,56.9,23.5
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,LOS ANGELES COUNTY,10096702,9191163,91,5925851,58.7,3942307,39,905539,9,50,37,NULL,EAST LOS ANGELES CDP,125389,31.8,31910,79.8,20.2,3.93,4.47,N,N,1182,1.3,16.7,121254,96.6,1593,1.3,59,0,793,0.6,1809,1.4,24,0,0,0,10,0,59.8,40.2,40.5,116631,90,40.8
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,EAST LOS ANGELES CDP,125389,113872,90.8,47339,37.8,71896,57.3,11517,9.2,160,37,20802,EAST LOS ANGELES CDP,125389,31.8,31910,79.8,20.2,3.93,4.47,N,N,1182,1.3,16.7,121254,96.6,1593,1.3,59,0,793,0.6,1809,1.4,24,0,0,0,10,0,59.8,40.2,40.5,116631,90,40.8
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,LOS ANGELES CITY,3974895,3558326,89.5,2189601,55.1,1615106,40.6,416569,10.5,160,37,44000,EAST LOS ANGELES CDP,125389,31.8,31910,79.8,20.2,3.93,4.47,N,N,1182,1.3,16.7,121254,96.6,1593,1.3,59,0,793,0.6,1809,1.4,24,0,0,0,10,0,59.8,40.2,40.5,116631,90,40.8
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,LOS ANGELES COUNTY,10096702,9191163,91,5925851,58.7,3942307,39,905539,9,50,37,NULL,LOS ANGELES CITY,3974895,35.8,1384851,59,41,2.83,3.66,113067,21.9,88461,2.8,6.6,1956978,48.9,1124411,28.1,349345,8.7,4904,0.1,455899,11.4,5167,0.1,13967,0.3,89071,2.2,63.1,36.9,47.4,3770311,59,25.5
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,EAST LOS ANGELES CDP,125389,113872,90.8,47339,37.8,71896,57.3,11517,9.2,160,37,20802,LOS ANGELES CITY,3974895,35.8,1384851,59,41,2.83,3.66,113067,21.9,88461,2.8,6.6,1956978,48.9,1124411,28.1,349345,8.7,4904,0.1,455899,11.4,5167,0.1,13967,0.3,89071,2.2,63.1,36.9,47.4,3770311,59,25.5
120,-118.4463136,34.0664433,UNIVERSITY OF CALIFORNIA RONALD REAGAN UCLA MEDICAL CENTER,a,"757 WESTWOOD PLAZA
                LOS ANGELES, CA 90095-8358",900958358,1,22,LOS ANGELES,N,NULL,200,NULL,20080114,N,RONALD REAGAN UCLA MEDICAL CENTER,NULL,NULL,20080114,NULL,NULL,05D1078653,9,Y,CA,5,M1,757 WESTWOOD PLAZA RM B403,0,20181230,NULL,7,90095,6,37,U,31084,05D0956940,05D1027630,05D1097299,NULL,NULL,NULL,LOS ANGELES CITY,3974895,3558326,89.5,2189601,55.1,1615106,40.6,416569,10.5,160,37,44000,LOS ANGELES CITY,3974895,35.8,1384851,59,41,2.83,3.66,113067,21.9,88461,2.8,6.6,1956978,48.9,1124411,28.1,349345,8.7,4904,0.1,455899,11.4,5167,0.1,13967,0.3,89071,2.2,63.1,36.9,47.4,3770311,59,25.5
123,-118.4796069,34.0307388,PROVIDENCE SAINT JOHN'S HEALTH CENTER,b,"2121 SANTA MONICA BOULEVARD
                SANTA MONICA, CA 90404-2303",904042303,1,22,SANTA MONICA,N,NULL,200,NULL,20070308,N,PROVIDENCE SAINT JOHN'S HEALTH CENTER,NULL,NULL,20070308,NULL,NULL,05D1065760,9,Y,CA,5,M1,2121 SANTA MONICA BLVD,0,20190307,NULL,3,90404,6,37,U,31084,05D0059345,NULL,NULL,NULL,NULL,NULL,SANTA MONICA CITY,91573,88678,96.8,69909,76.3,28278,30.9,2895,3.2,160,37,70000,SANTA MONICA CITY,91573,41.1,45258,42.4,57.6,2,2.93,N,N,2210,2.8,0,13549,14.7,58305,63.2,3901,4.2,0,0,9416,10.2,103,0.1,869,0.9,6155,6.7,73.5,26.5,53.4,87191,28.7,10.5
19,-117.351125,34.0740156,ARROWHEAD REGIONAL MEDICAL CENTER,a,"400 N. PEPPER AVENUE
                COLTON, CA 92324-1819",923241819,1,22,COLTON,N,NULL,460,NULL,20061122,N,ARROWHEAD REGIONAL MEDICAL CENTER,NULL,NULL,20061122,NULL,NULL,05D1061640,9,Y,CA,5,M1,400 N PEPPER AVE DOOR 1B267A EMERGENCY,0,20181121,NULL,6,92324,6,71,U,40140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,-122.257304,37.855928,SUTTER EAST BAY HOSPITALS DBA ALTA BATES SUMMIT MEDICAL CENTER ALTA BATES CAMPUS,d,"2450 ASHBY AVENUE
                BERKELEY, CA 94705",94705,1,22,ANTIOCH,N,NULL,60,NULL,20081106,N,SUTTER EAST BAY HOSPITALS,NULL,NULL,20081106,NULL,NULL,05D1091693,9,Y,CA,5,M2,3901 LONE TREE WAY - FALLMAN CENTER,5,20170313,NULL,2,94509,6,13,U,36084,NULL,NULL,NULL,NULL,NULL,NULL,ANTIOCH CITY,111346,104609,93.9,65827,59.1,50458,45.3,6737,6.1,160,13,2252,ANTIOCH CITY,111346,36.2,34423,78.2,21.8,3.23,3.56,N,N,5764,7,0,37993,34,29392,26.3,20903,18.7,127,0.1,14190,12.7,539,0.5,841,0.8,7698,6.9,76.5,23.5,55.6,103818,36.5,16.9
210,-121.9328811,37.3128688,SANTA CLARA VALLEY MEDICAL CENTER,d,"751 S. BASCOM AVENUE
                SAN JOSE, CA 95128-2604",951282604,1,22,SAN JOSE,N,NULL,530,NULL,20080222,N,SANTA CLARA VALLEY MEDICAL CENTER,NULL,NULL,20080222,NULL,NULL,05D1080442,9,Y,CA,5,M2,691 S SECOND ST,0,20200221,NULL,6,95112,6,85,U,41940,05D0929398,05D0929399,05D0956633,NULL,NULL,NULL,SAN JOSE CITY,1031513,982229,95.2,751317,72.8,312089,30.3,49284,4.8,160,85,68000,SAN JOSE CITY,1031513,36.8,321913,73.2,26.8,3.17,3.62,37817,13.2,26206,3.2,3.5,332603,32.1,267315,25.8,28126,2.7,1957,0.2,366134,35.4,4232,0.4,2869,0.3,32117,3.1,59.7,40.3,57.4,970923,57.5,24.8
3,-116.40063,33.7629019,EISENHOWER MEDICAL CENTER,a,"39000 BOB HOPE DRIVE
                RANCHO MIRAGE, CA 92270-3221",922703221,1,22,RANCHO MIRAGE,N,NULL,430,NULL,20070322,N,EISENHOWER MEDICAL CENTER,NULL,NULL,20070322,NULL,NULL,05D1066364,9,Y,CA,5,M1,EISENHOWER URGENT CARE AND PRIMARY CARE,0,20190328,NULL,2,92270,6,65,U,40140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090582,9,Y,CA,5,M2,2017 E ILLINOIS AVE SUITE C,5,20150521,NULL,2,93701,6,19,U,23420,NULL,NULL,NULL,NULL,NULL,NULL,FRESNO COUNTY,978243,903401,92.3,517203,52.9,491845,50.3,74842,7.7,50,19,NULL,FRESNO COUNTY,978243,32.3,305819,73.2,26.8,3.18,3.71,30423,24.5,37543,5.3,6.5,525935,53.2,289646,29.3,44638,4.5,3703,0.4,100253,10.1,1526,0.2,1644,0.2,21910,2.2,79.4,20.6,40.8,911352,43.6,18.6
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090590,9,Y,CA,5,M2,2828 FRESNO ST STE 203,0,20201014,NULL,3,93721,6,19,U,23420,05D0706255,05D2029730,NULL,NULL,NULL,NULL,FRESNO COUNTY,978243,903401,92.3,517203,52.9,491845,50.3,74842,7.7,50,19,NULL,FRESNO COUNTY,978243,32.3,305819,73.2,26.8,3.18,3.71,30423,24.5,37543,5.3,6.5,525935,53.2,289646,29.3,44638,4.5,3703,0.4,100253,10.1,1526,0.2,1644,0.2,21910,2.2,79.4,20.6,40.8,911352,43.6,18.6
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090582,9,Y,CA,5,M2,2017 E ILLINOIS AVE SUITE C,5,20150521,NULL,2,93701,6,19,U,23420,NULL,NULL,NULL,NULL,NULL,NULL,FRESNO CITY,522300,483769,92.6,267992,51.3,269792,51.7,38531,7.4,160,19,27000,FRESNO COUNTY,978243,32.3,305819,73.2,26.8,3.18,3.71,30423,24.5,37543,5.3,6.5,525935,53.2,289646,29.3,44638,4.5,3703,0.4,100253,10.1,1526,0.2,1644,0.2,21910,2.2,79.4,20.6,40.8,911352,43.6,18.6
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090590,9,Y,CA,5,M2,2828 FRESNO ST STE 203,0,20201014,NULL,3,93721,6,19,U,23420,05D0706255,05D2029730,NULL,NULL,NULL,NULL,FRESNO CITY,522300,483769,92.6,267992,51.3,269792,51.7,38531,7.4,160,19,27000,FRESNO COUNTY,978243,32.3,305819,73.2,26.8,3.18,3.71,30423,24.5,37543,5.3,6.5,525935,53.2,289646,29.3,44638,4.5,3703,0.4,100253,10.1,1526,0.2,1644,0.2,21910,2.2,79.4,20.6,40.8,911352,43.6,18.6
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,CLOVIS,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090581,9,Y,CA,5,M2,792 N MEDICAL CENTER DR EAST SUITE B,5,20150717,NULL,2,93611,6,19,U,23420,05D1090590,NULL,NULL,NULL,NULL,NULL,CLOVIS CITY,109015,104253,95.6,76800,70.4,43610,40,4762,4.4,160,19,14218,CLOVIS CITY,109015,34.8,35855,74,26,3.05,3.5,N,N,6204,7.8,1.2,31923,29.1,60663,55.3,2270,2.1,335,0.3,10953,10,939,0.9,195,0.2,2422,2.2,88.7,11.3,60.1,101005,22,7
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090582,9,Y,CA,5,M2,2017 E ILLINOIS AVE SUITE C,5,20150521,NULL,2,93701,6,19,U,23420,NULL,NULL,NULL,NULL,NULL,NULL,FRESNO COUNTY,978243,903401,92.3,517203,52.9,491845,50.3,74842,7.7,50,19,NULL,FRESNO CITY,522300,31.5,169409,69.1,30.9,3.06,3.65,14617,26.2,20607,5.4,6.5,258286,49,141484,26.8,39225,7.4,2050,0.4,72702,13.8,282,0.1,651,0.1,12742,2.4,80.8,19.2,50.3,483986,41,17.1
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090590,9,Y,CA,5,M2,2828 FRESNO ST STE 203,0,20201014,NULL,3,93721,6,19,U,23420,05D0706255,05D2029730,NULL,NULL,NULL,NULL,FRESNO COUNTY,978243,903401,92.3,517203,52.9,491845,50.3,74842,7.7,50,19,NULL,FRESNO CITY,522300,31.5,169409,69.1,30.9,3.06,3.65,14617,26.2,20607,5.4,6.5,258286,49,141484,26.8,39225,7.4,2050,0.4,72702,13.8,282,0.1,651,0.1,12742,2.4,80.8,19.2,50.3,483986,41,17.1
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090582,9,Y,CA,5,M2,2017 E ILLINOIS AVE SUITE C,5,20150521,NULL,2,93701,6,19,U,23420,NULL,NULL,NULL,NULL,NULL,NULL,FRESNO CITY,522300,483769,92.6,267992,51.3,269792,51.7,38531,7.4,160,19,27000,FRESNO CITY,522300,31.5,169409,69.1,30.9,3.06,3.65,14617,26.2,20607,5.4,6.5,258286,49,141484,26.8,39225,7.4,2050,0.4,72702,13.8,282,0.1,651,0.1,12742,2.4,80.8,19.2,50.3,483986,41,17.1
137,-119.7840085,36.7428148,COMMUNITY REGIONAL MEDICAL CENTER,d,"2823 FRESNO STREET
                FRESNO, CA 93721-1324",937211324,1,22,FRESNO,N,NULL,90,NULL,20081015,N,COMMUNITY REGIONAL MEDICAL CENTER,NULL,NULL,20081015,NULL,NULL,05D1090590,9,Y,CA,5,M2,2828 FRESNO ST STE 203,0,20201014,NULL,3,93721,6,19,U,23420,05D0706255,05D2029730,NULL,NULL,NULL,NULL,FRESNO CITY,522300,483769,92.6,267992,51.3,269792,51.7,38531,7.4,160,19,27000,FRESNO CITY,522300,31.5,169409,69.1,30.9,3.06,3.65,14617,26.2,20607,5.4,6.5,258286,49,141484,26.8,39225,7.4,2050,0.4,72702,13.8,282,0.1,651,0.1,12742,2.4,80.8,19.2,50.3,483986,41,17.1
13,-117.2515843,34.0472104,LOMA LINDA UNIVERSITY MEDICAL CENTER EAST CAMPUS,a,"25333 BARTON ROAD
                LOMA LINDA, CA 92354",92354,1,22,REDLANDS,N,NULL,460,NULL,20080917,N,LOMA LINDA UNIVERSITY,NULL,NULL,20080917,NULL,NULL,05D1089450,9,Y,CA,5,M1,26780 BARTON ROAD,0,20190924,NULL,1,92373,6,71,U,40140,05D0955115,05D1103180,05D2023404,NULL,NULL,NULL,REDLANDS CITY,70942,67942,95.8,50643,71.4,24988,35.2,3000,4.2,160,71,59962,REDLANDS CITY,70942,39.1,26264,61.9,38.1,2.62,3.3,N,N,4859,8.5,0,21681,30.3,32542,45.5,7518,10.5,71,0.1,7890,11,0,0,0,0,1860,2.6,84.2,15.8,59,67917,26,8.7
14,-117.2639465,34.0507571,LOMA LINDA UNIVERSITY MEDICAL CENTER,a,"11234 ANDERSON STREET
                LOMA LINDA, CA 92354",92354,1,22,REDLANDS,N,NULL,460,NULL,20080917,N,LOMA LINDA UNIVERSITY,NULL,NULL,20080917,NULL,NULL,05D1089450,9,Y,CA,5,M1,26780 BARTON ROAD,0,20190924,NULL,1,92373,6,71,U,40140,05D0955115,05D1103180,05D2023404,NULL,NULL,NULL,REDLANDS CITY,70942,67942,95.8,50643,71.4,24988,35.2,3000,4.2,160,71,59962,REDLANDS CITY,70942,39.1,26264,61.9,38.1,2.62,3.3,N,N,4859,8.5,0,21681,30.3,32542,45.5,7518,10.5,71,0.1,7890,11,0,0,0,0,1860,2.6,84.2,15.8,59,67917,26,8.7
18,-117.1691492,33.6145875,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,c,"28062 BAXTER ROAD
                MURRIETA, CA 92563",92563,1,22,REDLANDS,N,NULL,460,NULL,20080917,N,LOMA LINDA UNIVERSITY,NULL,NULL,20080917,NULL,NULL,05D1089450,9,Y,CA,5,M1,26780 BARTON ROAD,0,20190924,NULL,1,92373,6,71,U,40140,05D0955115,05D1103180,05D2023404,NULL,NULL,NULL,REDLANDS CITY,70942,67942,95.8,50643,71.4,24988,35.2,3000,4.2,160,71,59962,REDLANDS CITY,70942,39.1,26264,61.9,38.1,2.62,3.3,N,N,4859,8.5,0,21681,30.3,32542,45.5,7518,10.5,71,0.1,7890,11,0,0,0,0,1860,2.6,84.2,15.8,59,67917,26,8.7
172,-121.286652,38.121858,ADVENTIST HEALTH LODI MEMORIAL,b,"975 S. FAIRMONT AVENUE
                LODI, CA 95240-5179",952405179,1,22,STOCKTON,N,NULL,490,NULL,20080911,N,ADVENTIST HEALTH LODI MEMORIAL,NULL,NULL,20080911,NULL,NULL,05D1089187,9,Y,CA,5,M2,10200 TRINITY PKWY SITE 102,0,20200706,NULL,2,95219,6,77,U,44700,NULL,NULL,NULL,NULL,NULL,NULL,STOCKTON CITY,308406,284808,92.3,153270,49.7,157922,51.2,23598,7.7,160,77,75000,STOCKTON CITY,308406,32.9,91392,72.2,27.8,3.33,4,12998,22.7,9482,4.2,4.2,133734,43.1,62239,20,36826,11.9,417,0.1,63342,20.4,1235,0.4,1128,0.4,11555,3.7,74.2,25.8,52,288152,48.8,20.8
41,-117.225776,32.8785625,UC SAN DIEGO HEALTH LA JOLLA - JACOBS MEDICAL CENTER AND SULPIZIO CARDIOVASCULAR CENTER,b,"9300 CAMPUS POINT DRIVE
                LA JOLLA, CA 92037",92037,1,22,REDDING,N,NULL,550,NULL,20081204,N,CARDIOVASCULAR CENTER,NULL,NULL,20081204,NULL,NULL,05D1092858,9,Y,CA,5,M2,2102 CIVIC CENTER DRIVE,5,20140702,NULL,4,96001,6,89,U,39820,NULL,NULL,NULL,NULL,NULL,NULL,REDDING CITY,90659,85697,94.5,55278,61,41974,46.3,4962,5.5,160,89,59920,REDDING CITY,90659,37.9,38036,60.4,39.6,2.35,2.91,N,N,5575,7.7,10.3,10935,11.9,69895,76.1,1183,1.3,2367,2.6,4440,4.8,0,0,223,0.2,2745,3,91.4,8.6,36.4,86767,9.5,3.4
172,-121.286652,38.121858,ADVENTIST HEALTH LODI MEMORIAL,b,"975 S. FAIRMONT AVENUE
                LODI, CA 95240-5179",952405179,1,22,LODI,N,NULL,490,NULL,20090317,N,ADVENTIST HEALTH LODI MEMORIAL,NULL,NULL,20090317,NULL,NULL,05D1097044,9,Y,CA,5,M2,1235 W VINE STREET #22,0,20190316,NULL,2,95240,6,77,U,44700,NULL,NULL,NULL,NULL,NULL,NULL,LODI CITY,65388,59956,91.7,35459,54.2,30889,47.2,5432,8.3,160,77,42202,LODI CITY,65388,32.4,22454,70.3,29.7,2.9,3.56,N,N,2889,6.3,3.6,22455,34.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,82.5,17.5,47.2,59628,33.3,13.1
